ensembl_id	ctrl-1	ctrl-2	ctrl-3	ctrl-4	ctrl-5	cyt-1	cyt-2	cyt-3	cyt-4	cyt-5
ENSG00000256709.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256712.1	127	94	58	77	113	48	75	91	64	68
ENSG00000256713.3	0	0	0	0	0	0	0	0	0	0
ENSG00000256714.1	0	0	0	0	0	0	0	0	1	0
ENSG00000256715.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256717.1	9	8	5	2	10	0	10	14	9	6
ENSG00000256720.1	0	0	0	0	1	0	0	0	0	0
ENSG00000256721.1	0	0	1	0	0	0	2	1	0	0
ENSG00000256723.1	1	0	0	1	3	1	1	1	2	1
ENSG00000256725.1	15	16	7	14	23	6	13	10	18	22
ENSG00000256731.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256732.1	0	0	0	0	1	1	0	3	1	2
ENSG00000256733.1	0	0	0	0	0	1	0	0	0	1
ENSG00000256734.1	0	0	0	0	1	0	0	0	0	0
ENSG00000256737.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256739.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256742.1	19	10	12	11	14	3	15	11	7	10
ENSG00000256745.1	11	8	7	4	17	13	38	36	18	23
ENSG00000256746.1	7	6	1	5	5	5	10	7	1	9
ENSG00000256747.1	9	7	6	11	9	6	2	9	9	12
ENSG00000256748.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256750.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256751.1	40	26	21	14	22	19	40	54	28	20
ENSG00000256752.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256756.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256757.1	1	0	1	2	4	0	4	2	0	1
ENSG00000256761.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256762.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256763.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256769.1	0	0	0	0	0	0	1	0	1	1
ENSG00000256771.2	1290	1047	830	889	1667	832	1602	1969	1084	1239
ENSG00000256774.1	14	14	5	5	11	34	71	58	42	38
ENSG00000256777.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256779.1	17	7	7	9	4	11	3	8	6	13
ENSG00000256783.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256786.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256789.1	0	1	0	0	0	0	1	0	0	0
ENSG00000256790.1	0	0	0	0	0	0	2	1	0	0
ENSG00000256797.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256799.1	1	0	2	0	0	0	2	1	1	1
ENSG00000256802.2	253	158	146	132	206	136	228	263	179	251
ENSG00000256803.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256804.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256806.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256810.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256811.1	0	0	0	0	0	1	0	0	0	1
ENSG00000256812.1	2	1	0	0	0	0	0	0	0	0
ENSG00000256813.1	8	8	7	4	9	0	2	1	5	4
ENSG00000256814.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256815.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256817.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256818.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256822.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256824.1	1	0	0	2	1	0	0	0	2	0
ENSG00000256825.4	0	0	0	0	0	0	0	0	0	0
ENSG00000256826.1	0	0	0	0	0	0	0	0	1	0
ENSG00000256827.1	0	4	0	0	2	0	1	4	2	1
ENSG00000256835.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256837.1	1	0	0	0	0	0	0	0	0	0
ENSG00000256843.1	1	0	0	0	0	0	0	0	0	0
ENSG00000256844.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256845.1	1	0	0	0	0	0	0	0	0	1
ENSG00000256847.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256849.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256851.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256852.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256861.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256862.1	1	1	0	3	2	0	2	1	4	1
ENSG00000256863.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256870.2	12	5	0	1	5	20	14	21	38	35
ENSG00000256872.1	203	153	84	140	257	61	161	221	155	125
ENSG00000256873.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256874.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256875.2	0	0	0	0	0	0	0	0	1	0
ENSG00000256878.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256879.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256882.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256884.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256885.1	56	41	23	46	72	38	43	40	41	40
ENSG00000256888.1	0	0	0	0	1	0	0	0	0	0
ENSG00000256889.1	0	0	0	1	0	0	0	0	0	0
ENSG00000256892.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256894.1	14	7	2	9	15	1	14	18	17	12
ENSG00000256896.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256897.1	14	10	6	13	16	3	11	13	12	6
ENSG00000256898.1	3	2	0	1	2	0	0	0	2	3
ENSG00000256902.1	1	2	2	2	2	0	2	4	0	0
ENSG00000256904.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256905.1	1	0	1	0	0	0	1	2	2	1
ENSG00000256906.1	8	10	4	7	12	4	9	10	8	4
ENSG00000256912.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256913.1	1	1	0	2	1	2	0	1	1	2
ENSG00000256915.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256916.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256917.1	0	0	0	0	0	1	0	0	0	0
ENSG00000256922.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256923.1	0	0	0	0	0	2	0	0	0	0
ENSG00000256925.1	68	54	30	44	92	31	39	41	60	47
ENSG00000256927.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256928.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256929.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256937.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256940.1	3	4	0	3	3	1	1	2	0	2
ENSG00000256943.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256944.1	14	4	1	8	13	1	4	4	4	5
ENSG00000256947.1	0	0	0	0	0	0	0	2	0	0
ENSG00000256948.1	2	2	4	5	3	2	7	17	4	2
ENSG00000256950.1	1	2	0	1	1	0	0	4	0	0
ENSG00000256951.1	1	0	0	0	2	1	0	1	4	2
ENSG00000256953.1	2	2	1	1	0	1	2	0	0	3
ENSG00000256955.1	6	6	1	8	27	2	5	10	4	5
ENSG00000256963.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256966.2	0	0	0	0	0	0	0	0	0	0
ENSG00000256967.1	164	98	54	70	158	78	134	141	140	132
ENSG00000256968.1	0	0	0	0	0	0	1	0	0	0
ENSG00000256969.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256971.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256972.1	1	0	0	0	0	0	0	2	0	1
ENSG00000256973.1	56	36	20	19	32	11	42	44	40	26
ENSG00000256975.1	0	1	0	0	0	0	0	0	0	0
ENSG00000256977.6	0	0	0	0	0	0	0	0	0	0
ENSG00000256980.4	0	0	0	0	0	0	0	0	1	0
ENSG00000256981.1	0	1	0	1	4	2	2	2	0	2
ENSG00000256982.1	30	16	17	12	24	11	23	28	15	14
ENSG00000256984.1	3	2	1	1	3	0	1	0	0	0
ENSG00000256986.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256987.1	1	0	1	0	0	0	2	0	0	0
ENSG00000256988.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256989.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256994.1	0	0	0	0	0	0	0	0	0	0
ENSG00000256995.2	3	0	3	0	0	3	3	3	0	2
ENSG00000257000.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257002.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257004.1	2	1	1	0	2	0	0	0	0	0
ENSG00000257005.1	0	1	0	0	0	0	0	0	1	0
ENSG00000257008.2	7590	4574	2714	3119	5012	3133	6779	6627	4197	4457
ENSG00000257009.1	1	0	0	0	0	0	0	0	0	0
ENSG00000257010.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257012.1	1	0	0	0	1	0	0	0	2	0
ENSG00000257016.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257017.4	1	1	0	2	3	0	1	1	0	0
ENSG00000257019.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257021.1	0	1	0	0	0	0	0	0	1	0
ENSG00000257022.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257023.1	55	24	20	26	23	25	73	67	31	30
ENSG00000257025.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257026.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257027.1	88	61	54	60	117	41	50	53	49	59
ENSG00000257028.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257033.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257034.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257035.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257037.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257038.1	0	0	0	0	1	0	0	1	0	0
ENSG00000257040.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257042.1	1	0	0	0	0	0	0	0	0	0
ENSG00000257043.1	3	0	1	3	4	2	4	5	2	3
ENSG00000257045.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257046.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257048.1	28	29	10	16	20	14	13	15	9	7
ENSG00000257052.1	31	28	18	15	27	13	52	55	15	24
ENSG00000257053.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257056.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257057.1	0	0	0	0	0	1	0	0	0	0
ENSG00000257058.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257060.2	51	23	23	13	24	19	19	21	25	24
ENSG00000257061.1	0	1	1	1	0	0	0	0	1	1
ENSG00000257062.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257065.1	2	1	1	1	2	3	2	2	0	1
ENSG00000257067.1	12	10	2	12	9	4	18	16	10	12
ENSG00000257069.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257070.1	0	0	1	0	1	0	0	0	2	0
ENSG00000257073.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257074.2	0	0	0	0	1	1	0	0	0	1
ENSG00000257075.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257078.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257083.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257084.1	55	41	31	48	61	28	55	86	55	63
ENSG00000257086.1	29	21	15	12	38	8	7	10	8	20
ENSG00000257087.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257088.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257093.2	10542	8745	6628	8037	13608	3834	9865	10368	7397	8379
ENSG00000257094.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257095.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257096.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257097.1	0	0	0	1	1	2	0	3	0	1
ENSG00000257101.1	0	0	0	0	0	0	0	0	0	1
ENSG00000257103.4	15187	11177	8553	10761	16636	6208	13487	14590	9748	10222
ENSG00000257105.1	0	0	0	1	0	0	1	0	0	0
ENSG00000257108.1	2	3	1	4	2	5	13	8	5	8
ENSG00000257109.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257110.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257113.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257114.1	1	0	0	0	0	3	4	4	4	10
ENSG00000257115.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257119.1	1	0	2	0	0	0	2	1	0	0
ENSG00000257120.1	0	0	0	0	0	0	1	0	1	0
ENSG00000257121.1	0	1	0	0	1	1	0	0	1	0
ENSG00000257122.1	305	233	187	164	258	134	254	294	218	212
ENSG00000257124.2	0	0	0	0	0	0	2	0	0	0
ENSG00000257125.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257126.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257127.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257128.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257129.1	0	1	0	0	0	0	0	1	0	0
ENSG00000257135.1	47	30	23	28	32	13	39	27	19	27
ENSG00000257137.1	0	1	0	0	0	0	1	0	0	0
ENSG00000257138.1	0	0	1	1	0	0	0	0	0	0
ENSG00000257139.1	2	4	1	0	4	0	6	3	1	4
ENSG00000257141.1	0	0	0	3	0	0	0	0	0	0
ENSG00000257142.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257146.1	0	0	0	0	0	0	0	0	1	0
ENSG00000257150.1	0	1	0	0	1	0	0	0	0	0
ENSG00000257151.1	903	630	475	387	716	259	638	662	377	365
ENSG00000257152.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257155.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257156.1	2	1	0	1	0	0	0	0	0	0
ENSG00000257157.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257159.1	4	0	1	2	2	0	2	0	0	1
ENSG00000257162.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257164.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257165.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257167.2	903	806	557	757	1294	151	160	172	225	278
ENSG00000257169.1	0	0	0	1	0	0	0	0	0	0
ENSG00000257171.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257173.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257175.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257176.1	137	82	31	45	105	79	124	102	81	87
ENSG00000257178.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257179.1	1	1	0	0	0	0	1	0	0	1
ENSG00000257180.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257181.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257183.1	3	2	0	0	2	2	3	3	1	0
ENSG00000257184.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257185.1	4	2	3	3	18	3	3	5	5	8
ENSG00000257191.1	4	3	0	3	2	2	4	1	3	11
ENSG00000257193.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257194.2	4	0	0	2	2	0	0	0	3	0
ENSG00000257195.1	0	0	0	1	0	0	0	0	0	0
ENSG00000257196.1	0	0	0	0	1	0	1	0	0	1
ENSG00000257198.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257199.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257202.1	0	0	0	1	3	1	2	2	1	2
ENSG00000257207.4	124	71	76	49	94	75	180	178	90	92
ENSG00000257210.1	1	0	0	0	2	1	3	1	0	6
ENSG00000257218.1	3174	2688	1959	2284	3852	1154	2738	3101	2019	2135
ENSG00000257219.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257220.1	0	0	0	0	1	0	0	0	0	0
ENSG00000257221.1	0	0	0	0	1	0	0	2	0	0
ENSG00000257222.1	11	9	6	6	11	5	11	4	6	7
ENSG00000257224.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257225.1	3	3	1	1	0	3	1	2	0	2
ENSG00000257226.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257227.3	0	0	0	0	0	0	0	0	0	0
ENSG00000257228.1	83	38	21	43	67	6	36	21	11	9
ENSG00000257230.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257231.1	2	0	0	0	0	0	2	1	0	0
ENSG00000257235.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257237.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257239.1	6	3	2	2	4	1	4	5	1	0
ENSG00000257241.1	1	2	0	0	1	0	2	1	4	0
ENSG00000257242.2	553	274	151	189	316	193	337	322	200	200
ENSG00000257243.1	2	2	0	1	1	3	7	10	6	9
ENSG00000257246.1	1	1	0	0	1	0	1	3	4	0
ENSG00000257252.1	18	11	7	5	9	4	19	12	6	6
ENSG00000257253.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257254.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257256.1	0	0	0	0	0	0	1	2	1	0
ENSG00000257258.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257259.1	0	0	0	0	0	0	0	0	0	1
ENSG00000257261.1	37	28	19	20	37	19	53	39	25	27
ENSG00000257262.1	7	3	1	1	3	1	4	1	4	1
ENSG00000257264.2	5	4	3	2	1	7	9	10	8	5
ENSG00000257265.1	0	0	0	0	0	0	1	0	0	1
ENSG00000257267.1	6157	4389	3448	3340	5468	2442	5409	6157	3377	3671
ENSG00000257268.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257270.1	91	93	43	86	153	42	83	105	80	107
ENSG00000257271.1	1	0	0	0	0	0	0	0	0	0
ENSG00000257272.1	2	1	3	2	1	1	0	0	2	0
ENSG00000257275.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257277.1	0	1	0	0	0	1	1	0	2	1
ENSG00000257279.1	16	11	7	10	14	6	9	4	9	9
ENSG00000257281.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257283.1	13	9	9	6	14	10	14	10	11	12
ENSG00000257284.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257285.1	46	39	25	23	62	23	42	61	35	45
ENSG00000257286.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257287.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257288.1	1	0	0	0	0	0	0	0	0	0
ENSG00000257289.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257292.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257294.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257296.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257298.1	10	5	7	7	5	11	19	20	13	14
ENSG00000257300.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257302.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257303.1	10	13	1	7	31	8	22	20	28	10
ENSG00000257307.1	0	0	0	0	0	0	0	1	0	0
ENSG00000257308.1	1	0	1	0	0	0	0	0	0	0
ENSG00000257309.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257310.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257315.1	2827	1540	1215	1314	1868	1110	2128	2416	1367	1358
ENSG00000257316.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257319.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257322.1	0	2	2	2	1	2	6	5	2	4
ENSG00000257323.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257325.1	0	0	0	0	1	0	0	0	1	0
ENSG00000257327.1	1	3	1	1	2	0	3	3	2	0
ENSG00000257329.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257331.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257332.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257335.4	19679	12411	9229	6645	11062	9733	19191	16745	13195	13954
ENSG00000257336.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257337.2	390	238	168	138	170	130	261	254	187	203
ENSG00000257341.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257342.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257343.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257345.2	3	0	2	1	1	0	2	0	0	0
ENSG00000257346.1	0	0	0	1	0	0	1	0	0	0
ENSG00000257350.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257354.1	39	32	9	21	42	10	23	33	19	17
ENSG00000257355.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257356.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257357.1	0	0	0	0	0	0	1	0	0	0
ENSG00000257359.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257360.1	0	1	0	3	2	0	0	0	0	0
ENSG00000257364.1	0	0	0	0	0	0	0	1	0	0
ENSG00000257365.2	126	79	70	83	177	55	116	118	90	91
ENSG00000257366.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257368.2	1	0	0	0	0	0	0	1	0	0
ENSG00000257373.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257376.1	0	0	0	0	1	0	0	0	0	0
ENSG00000257378.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257379.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257381.2	12	8	5	3	7	6	13	10	4	6
ENSG00000257384.1	3	1	1	3	2	1	4	1	5	2
ENSG00000257386.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257389.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257390.1	3	0	0	0	0	1	0	0	2	3
ENSG00000257391.1	28	23	11	20	32	7	16	18	23	13
ENSG00000257392.1	1	0	0	1	1	1	3	0	1	1
ENSG00000257395.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257398.2	0	1	4	0	3	0	1	3	3	3
ENSG00000257400.1	0	0	0	0	1	1	0	0	0	0
ENSG00000257402.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257403.2	0	1	0	0	2	0	0	3	0	0
ENSG00000257404.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257405.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257407.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257408.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257410.1	40	13	6	22	23	19	28	24	18	14
ENSG00000257411.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257414.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257415.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257424.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257426.1	15	12	10	5	15	11	14	13	5	12
ENSG00000257429.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257431.1	2	1	0	1	1	1	4	1	0	4
ENSG00000257432.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257433.1	86	49	47	35	61	49	105	107	67	71
ENSG00000257434.1	1	8	4	4	5	7	6	29	14	13
ENSG00000257435.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257438.1	0	1	0	0	0	0	1	0	1	0
ENSG00000257443.1	8	2	5	1	5	4	9	2	7	5
ENSG00000257444.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257446.2	41	26	23	22	31	15	17	36	15	11
ENSG00000257449.1	3	2	0	2	1	0	5	2	0	3
ENSG00000257452.1	0	0	0	2	0	2	8	11	7	7
ENSG00000257453.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257454.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257456.1	2	3	2	2	1	0	4	7	4	4
ENSG00000257458.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257464.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257465.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257467.1	1	2	5	2	4	1	3	0	1	7
ENSG00000257470.1	0	0	0	0	0	0	0	0	1	0
ENSG00000257472.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257474.1	1	0	2	0	1	1	1	4	1	1
ENSG00000257475.2	2	3	0	2	2	1	2	2	1	0
ENSG00000257476.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257477.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257480.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257482.3	0	0	0	0	0	0	0	0	0	0
ENSG00000257488.1	0	0	0	0	0	0	1	0	0	0
ENSG00000257489.2	123	85	55	97	143	49	86	98	104	108
ENSG00000257493.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257494.1	0	1	0	0	0	0	0	0	0	0
ENSG00000257495.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257496.1	4	5	1	4	4	3	4	6	0	0
ENSG00000257497.1	44	38	8	23	31	19	44	26	21	15
ENSG00000257499.2	14	7	3	9	8	4	16	14	6	7
ENSG00000257500.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257501.2	0	0	0	0	1	0	0	0	0	0
ENSG00000257503.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257504.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257506.1	0	1	0	0	0	0	0	0	0	0
ENSG00000257507.1	0	0	0	0	0	0	0	0	0	1
ENSG00000257509.1	5	3	3	3	5	1	1	8	8	3
ENSG00000257510.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257511.1	57	30	16	19	44	30	63	50	25	33
ENSG00000257512.1	56	19	20	14	21	21	42	48	23	19
ENSG00000257513.2	0	1	0	0	1	0	0	0	0	0
ENSG00000257514.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257515.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257517.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257519.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257520.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257522.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257523.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257524.1	0	2	1	4	1	0	0	1	0	1
ENSG00000257526.1	10	10	5	18	14	4	11	15	20	9
ENSG00000257527.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257528.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257529.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257530.1	1	0	0	1	0	0	0	1	0	0
ENSG00000257531.2	1	0	0	1	0	1	1	0	0	0
ENSG00000257534.1	10	14	6	3	7	1	4	10	5	8
ENSG00000257539.2	2	2	4	1	0	0	5	0	3	3
ENSG00000257541.1	0	0	0	0	1	0	0	0	0	0
ENSG00000257542.3	36	21	16	9	20	10	51	44	6	15
ENSG00000257543.1	17	16	11	10	18	4	9	10	11	13
ENSG00000257545.1	3	1	0	1	2	1	0	1	1	2
ENSG00000257548.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257550.1	0	0	0	0	0	0	1	0	0	0
ENSG00000257551.1	0	0	2	2	1	0	1	0	0	0
ENSG00000257553.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257556.1	25	12	11	7	24	8	13	6	11	30
ENSG00000257557.1	89	49	32	43	62	45	119	123	75	67
ENSG00000257558.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257563.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257564.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257568.1	3	0	2	0	0	1	5	5	1	1
ENSG00000257569.1	0	1	1	0	0	0	0	0	0	0
ENSG00000257570.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257572.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257573.2	0	0	0	0	0	0	0	0	0	0
ENSG00000257576.1	0	0	0	1	1	0	0	0	0	1
ENSG00000257579.1	0	0	0	0	0	0	0	1	0	0
ENSG00000257580.1	1	0	0	0	0	0	0	0	0	0
ENSG00000257582.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257583.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257585.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257586.1	0	0	0	0	0	0	0	0	0	0
ENSG00000257587.1	0	0	1	0	0	0	0	1	0	0
ENSG00000257588.1	4	2	0	0	0	2	2	0	1	0
ENSG00000257591.1	23	19	9	14	26	8	21	27	14	17
